"ID","Latitude","Longitude","Distance"
"145367","39.10861","-89.815468","0.0"
"145370","39.584251","-88.607061","0.0"
"145371","40.493323","-89.005142","0.0"
"145372","41.528188","-88.124458","0.0"
"145376","38.409845","-87.781973","0.0"
"145379","41.935699","-88.062289","0.0"
"145380","39.053412","-88.753215","0.0"
"145381","40.08301","-88.208039","0.0"
"145382","42.029329","-87.893274","0.0"
"145384","38.771839","-89.947728","0.0"
"145386","37.152595","-88.725029","0.0"
"145387","41.504113","-90.556835","0.0"
"145388","38.746032","-88.080518","0.0"
"145389","40.78403","-87.72662","0.0"
"145400","40.464914","-88.959874","0.0"
"145403","42.051684","-88.141803","0.0"
"145404","40.687997","-90.005999","0.0"
"145405","41.770172","-87.974437","0.0"
"145406","38.117589","-89.705644","0.0"
"145409","41.863111","-88.313834","0.0"
"145410","38.60762","-89.520459","0.0"
"145411","39.378891","-89.087826","0.0"
"145413","41.01139","-89.133947","0.0"
"145414","41.767814","-88.877638","0.0"
"145415","41.960234","-87.729705","0.0"
"145416","39.303208","-87.996927","0.0"
"145418","41.229442","-89.914865","0.0"
"145419","41.92602","-87.819906","0.0"
"145420","41.948882","-87.937767","0.0"
"145422","39.821263","-88.974934","0.0"
"145424","41.477625","-87.731246","0.0"
"145426","41.335592","-88.832202","0.0"
"145427","38.889027","-90.127986","0.0"
"145429","41.768758","-87.630243","0.0"
"145430","40.148559","-89.384036","0.0"
"145431","40.730505","-89.272994","0.0"
"145433","41.923695","-88.307546","0.0"
"145434","42.28651","-87.874684","0.0"
"145436","40.594448","-89.452727","0.0"
"145437","41.368289","-89.450322","0.0"
"145438","38.672912","-89.996078","0.0"
"145439","40.074457","-88.251484","0.0"
"145440","42.126444","-89.27172","0.0"
"145441","39.42006","-88.793666","0.0"
"145442","41.093945","-89.860089","0.0"
"145443","42.465263","-87.865008","0.0"
"145445","38.34425","-90.134469","0.0"
"145446","40.977473","-90.366025","0.0"
"145447","42.029731","-88.273465","0.0"
"145449","40.452568","-88.094321","0.0"
"145450","41.969415","-87.651129","0.0"
"145452","41.094289","-88.423599","0.0"
"145453","42.338287","-88.288213","0.0"
"145454","39.288115","-89.88549","0.0"
"145456","39.293401","-89.873914","0.0"
"145457","39.94889","-91.399792","0.0"
"145458","41.849005","-87.971724","0.0"
"145460","42.29565","-87.957432","0.0"
"145464","41.459845","-90.157692","0.0"
"145465","39.109273","-90.317572","0.0"
"145466","39.60843","-87.679527","0.0"
"145468","42.056238","-87.742808","0.0"
"145469","39.626984","-87.694518","0.0"
"145470","40.471134","-87.687688","0.0"
"145471","40.396599","-91.337093","0.0"
"145473","41.764414","-88.373864","0.0"
"145476","42.006778","-89.340636","0.0"
"145478","39.297815","-89.274869","0.0"
"145479","42.011244","-87.667068","0.0"
"145480","39.461912","-88.36627","0.0"
"145482","41.98848","-87.655765","0.0"
"145483","39.139201","-89.471754","0.0"
"145484","42.011607","-87.692132","0.0"
"145486","41.341165","-89.198349","0.0"
"145488","40.118148","-90.558866","0.0"
"145489","40.756405","-88.183392","0.0"
"145494","40.523211","-88.997366","0.0"
"145495","42.435966","-89.332093","0.0"
"145497","37.928561","-89.815383","0.0"
"145499","38.970492","-89.098811","0.0"
"145500","39.153232","-89.479553","0.0"
"145502","39.544114","-89.312524","0.0"
"145507","42.016938","-87.674989","0.0"
"145508","38.726158","-89.6728","0.0"
"145510","41.92538","-87.662473","0.0"
"145511","41.845758","-88.026914","0.0"
"145514","39.12527","-88.565552","0.0"
"145515","38.410195","-89.896747","0.0"
"145517","38.32122","-88.910303","0.0"
"145518","38.489407","-89.812578","0.0"
"145519","39.43825","-90.415541","0.0"
"145522","41.840767","-88.02606","0.0"
"145524","40.703446","-89.52686","0.0"
"145526","41.910322","-87.842425","0.0"
"145527","42.113419","-87.848778","0.0"
"145532","42.01849","-87.66706","0.0"
"145536","41.154453","-87.893705","0.0"
"145538","41.35415","-87.620616","0.0"
"145541","41.907107","-87.685584","0.0"
"145546","39.784421","-88.875469","0.0"
"145547","41.955211","-88.772945","0.0"
"145548","41.9456","-87.769003","0.0"
"145549","41.68602","-87.677953","0.0"
"145552","38.381921","-88.361672","0.0"
"145555","38.841819","-89.877841","0.0"
"145556","41.669756","-89.922057","0.0"
"145557","42.132844","-88.137823","0.0"
"145563","42.282835","-89.030732","0.0"
"145568","41.934975","-87.637711","0.0"
"145571","38.605448","-89.82823","0.0"
"145572","40.553478","-90.039253","0.0"
"145573","41.975404","-87.699686","0.0"
"145579","40.752188","-89.597653","0.0"
"145581","38.562745","-90.174546","0.0"
"145582","41.743953","-88.124633","0.0"
"145583","41.878735","-87.803228","0.0"
"145584","39.48309","-88.37283","0.0"
"145585","38.635006","-90.036031","0.0"
"145590","40.482725","-88.955646","0.0"
"145591","41.975962","-87.665418","0.0"
"145593","42.258072","-87.947016","0.0"
"145596","40.79198","-89.35067","0.0"
"145597","40.53908","-89.629399","0.0"
"145598","40.975669","-90.363027","0.0"
"145600","40.592854","-90.035279","0.0"
"145601","38.607374","-89.609161","0.0"
"145602","42.414029","-88.054315","0.0"
"145603","40.459255","-88.083625","0.0"
"145604","41.124529","-89.36623","0.0"
"145606","41.905105","-88.134821","0.0"
"145607","41.676079","-87.812092","0.0"
"145608","41.585816","-87.565237","0.0"
"145609","41.658134","-88.449881","0.0"
"145610","40.455937","-88.993259","0.0"
"145611","41.458279","-87.581459","0.0"
"145612","42.268471","-88.28345","0.0"
"145613","38.552264","-90.150206","0.0"
"145614","41.760865","-87.936547","0.0"
"145615","41.808808","-89.705655","0.0"
"145616","40.206135","-89.67887","0.0"
"145618","41.500162","-88.061038","0.0"
"145619","40.971723","-90.390746","0.0"
"145620","38.544033","-89.987037","0.0"
"145621","42.359064","-87.86093","0.0"
"145623","41.378763","-88.438843","0.0"
"145624","38.676343","-88.475325","0.0"
"145625","41.842734","-87.694597","0.0"
"145626","42.021829","-87.898527","0.0"
"145628","39.137252","-88.558311","0.0"
"145629","41.52537","-87.651551","0.0"
"145630","42.012878","-87.79672","0.0"
"145631","39.793476","-87.980312","0.0"
"145632","41.85872","-87.625782","0.0"
"145634","41.995926","-87.69991","0.0"
"145636","39.499622","-88.160348","0.0"
"145637","41.938609","-87.728762","0.0"
"145638","41.951992","-88.079347","0.0"
"145639","41.70142","-87.77922","0.0"
"145640","42.067277","-87.996628","0.0"
"145643","39.935587","-91.398331","0.0"
"145646","40.703397","-89.519683","0.0"
"145647","40.760204","-89.615922","0.0"
"145648","41.925667","-87.766407","0.0"
"145649","38.620137","-89.051198","0.0"
"145650","41.700865","-87.817846","0.0"
"145651","38.9257","-90.15069","0.0"
"145652","42.361015","-88.509055","0.0"
"145654","41.932445","-87.647901","0.0"
"145655","38.869386","-90.089761","0.0"
"145656","38.935621","-90.227713","0.0"
"145657","41.824358","-88.015586","0.0"
"145658","42.109698","-88.044086","0.0"
"145659","42.017432","-87.664987","0.0"
"145660","41.836285","-87.899938","0.0"
"145661","41.877247","-87.753979","0.0"
"145662","42.05352","-87.834414","0.0"
"145663","41.762681","-88.340677","0.0"
"145664","37.904525","-88.943841","0.0"
"145665","42.448373","-87.824381","0.0"
"145666","38.52542","-89.107745","0.0"
"145667","42.036782","-87.843888","0.0"
"145668","38.525478","-90.009584","0.0"
"145669","42.334699","-87.861182","0.0"
"145670","42.015258","-87.665304","0.0"
"145671","41.59811","-87.611474","0.0"
"145673","40.719142","-89.281079","0.0"
"145678","42.014682","-88.079009","0.0"
"145679","41.961596","-87.648598","0.0"
"145680","41.47812","-90.440241","0.0"
"145681","41.650985","-87.75498","0.0"
"145683","42.072435","-87.854156","0.0"
"145684","41.568067","-87.640568","0.0"
"145685","38.317391","-88.899024","0.0"
"145688","41.768567","-87.631834","0.0"
"145689","41.999814","-88.057089","0.0"
"145691","40.556211","-89.608171","0.0"
"145692","38.678999","-88.490222","0.0"
"145694","41.573588","-88.167593","0.0"
"145696","42.057914","-87.839132","0.0"
"145697","40.91858","-90.287212","0.0"
"145699","42.033727","-88.324566","0.0"
"145700","41.70142","-87.77922","0.0"
"145701","42.008953","-88.162992","0.0"
"145702","42.478957","-89.045015","0.0"
"145703","41.494757","-90.420467","0.0"
"145704","40.795054","-89.210635","0.0"
"145706","42.157551","-87.839678","0.0"
"145708","40.313851","-88.020151","0.0"
"145710","41.678609","-88.084315","0.0"
"145711","41.862146","-87.951472","0.0"
"145712","41.65054","-88.621978","0.0"
"145713","41.15465","-87.659498","0.0"
"145714","41.892732","-87.804815","0.0"
"145715","41.868376","-88.125867","0.0"
"145717","38.444208","-90.223724","0.0"
"145718","41.633016","-87.736905","0.0"
"145719","40.164045","-89.340786","0.0"
"145720","40.155067","-89.393865","0.0"
"145721","39.888086","-89.608025","0.0"
"145722","38.724771","-87.695327","0.0"
"145724","42.147298","-87.940645","0.0"
"145726","40.036669","-91.063462","0.0"
"145727","41.984029","-89.566832","0.0"
"145728","38.738122","-89.940298","0.0"
"145729","38.613998","-89.363849","0.0"
"145730","41.97843","-87.690286","0.0"
"145731","42.013381","-87.800224","0.0"
"145732","40.515935","-89.003307","0.0"
"145733","39.13206","-90.334745","0.0"
"145734","41.708909","-87.702409","0.0"
"145735","41.630825","-87.555829","0.0"
"145736","41.832942","-87.776691","0.0"
"145737","41.803367","-87.888588","0.0"
"145739","42.096578","-87.992682","0.0"
"145740","42.03883","-88.31252","0.0"
"145741","42.080532","-87.80153","0.0"
"145743","41.891682","-87.776034","0.0"
"145744","40.898401","-89.0306","0.0"
"145748","41.793854","-87.581206","0.0"
"145751","42.281036","-89.056618","0.0"
"145752","41.961441","-88.011562","0.0"
"145753","40.155757","-87.601656","0.0"
"145757","37.727723","-89.257502","0.0"
"145758","41.539537","-87.597923","0.0"
"145759","37.417713","-88.354451","0.0"
"145760","39.013893","-87.734807","0.0"
"145761","41.614665","-88.197236","0.0"
"145764","41.69509","-87.642101","0.0"
"145765","41.988704","-87.668772","0.0"
"145767","41.95097","-87.698803","0.0"
"145768","40.769347","-89.574053","0.0"
"145769","39.288866","-89.87884","0.0"
"145770","42.111399","-89.987615","0.0"
"145771","42.322794","-89.074005","0.0"
"145772","39.479079","-88.355049","0.0"
"145773","39.910565","-91.382695","0.0"
"145774","40.305563","-90.053068","0.0"
"145775","41.97489","-87.726441","0.0"
"145776","41.964739","-87.664224","0.0"
"145778","41.736488","-87.799245","0.0"
"145779","41.663646","-87.778701","0.0"
"145781","41.507333","-87.724222","0.0"
"145783","39.496774","-89.776574","0.0"
"145784","41.76927","-87.890219","0.0"
"145785","38.498686","-89.812849","0.0"
"145786","42.007951","-87.711579","0.0"
"145789","41.445132","-90.149546","0.0"
"145791","38.52505","-89.1334","0.0"
"145792","41.922455","-87.708001","0.0"
"145793","40.560912","-90.002253","0.0"
"145794","40.752619","-88.511569","0.0"
"145795","41.997601","-88.30559","0.0"
"145796","41.979423","-87.681615","0.0"
"145798","41.61533","-87.577627","0.0"
"145800","39.922435","-91.408929","0.0"
"145801","41.331428","-88.843373","0.0"
"145803","42.053547","-87.682841","0.0"
"145804","41.768052","-87.990339","0.0"
"145806","42.003374","-87.680687","0.0"
"145807","38.9872","-88.151456","0.0"
"145809","42.148495","-87.797342","0.0"
"145811","40.758902","-89.568368","0.0"
"145813","37.168586","-88.725559","0.0"
"145816","42.182458","-88.08198","0.0"
"145818","42.316862","-89.071697","0.0"
"145819","42.155806","-87.956228","0.0"
"145820","39.991276","-90.768957","0.0"
"145821","42.051052","-88.33474","0.0"
"145825","41.995608","-88.305741","0.0"
"145827","41.82392","-87.85173","0.0"
"145828","41.812852","-87.603588","0.0"
"145829","41.832654","-87.622847","0.0"
"145830","41.9179","-88.211308","0.0"
"145832","41.999268","-87.677827","0.0"
"145834","41.870203","-87.773954","0.0"
"145835","42.124926","-87.935121","0.0"
"145836","39.403611","-88.817895","0.0"
"145837","39.601536","-90.814223","0.0"
"145838","41.993086","-87.72849","0.0"
"145839","42.019786","-87.84676","0.0"
"145840","41.798806","-88.191043","0.0"
"145841","37.751109","-88.973857","0.0"
"145842","40.863419","-88.910169","0.0"
"145843","41.124477","-87.889386","0.0"
"145844","41.932372","-87.801869","0.0"
"145846","38.787398","-89.971961","0.0"
"145847","38.729739","-90.100967","0.0"
"145848","41.832615","-87.792219","0.0"
"145850","41.851101","-87.770105","0.0"
"145851","39.604793","-90.837902","0.0"
"145852","42.088334","-87.919113","0.0"
"145853","41.966151","-87.825539","0.0"
"145857","39.02434","-88.846653","0.0"
"145858","38.712916","-89.959729","0.0"
"145860","42.03468","-87.76266","0.0"
"145862","39.487514","-88.197231","0.0"
"145863","37.739253","-88.909965","0.0"
"145864","41.747858","-87.682397","0.0"
"145866","41.72284","-87.818205","0.0"
"145867","41.973829","-87.72737","0.0"
"145868","42.16217","-87.986274","0.0"
"145869","42.06261","-87.744427","0.0"
"145872","42.167592","-88.02064","0.0"
"145874","41.783576","-88.182409","0.0"
"145875","41.931749","-87.642735","0.0"
"145877","41.634468","-87.580719","0.0"
"145878","41.783017","-88.185858","0.0"
"145879","41.576704","-87.554902","0.0"
"145880","37.419328","-88.902284","0.0"
"145881","41.972194","-87.656596","0.0"
"145883","40.034178","-88.568907","0.0"
"145885","41.881892","-87.772128","0.0"
"145886","41.191702","-90.752293","0.0"
"145887","42.255236","-88.147388","0.0"
"145888","41.89063","-87.618745","0.0"
"145890","37.808922","-88.431902","0.0"
"145891","42.251718","-88.998316","0.0"
"145892","41.506669","-88.068664","0.0"
"145893","41.66809","-87.79644","0.0"
"145895","42.260713","-89.622091","0.0"
"145897","38.616408","-89.8167","0.0"
"145898","41.491311","-87.640649","0.0"
"145899","41.62467","-87.850579","0.0"
"145901","41.663488","-87.970213","0.0"
"145903","38.95744","-89.095529","0.0"
"145904","41.687701","-87.680325","0.0"
"145905","37.489758","-89.318253","0.0"
"145906","41.831638","-89.469444","0.0"
"145907","42.063258","-87.730169","0.0"
"145908","42.297098","-89.095901","0.0"
"145909","38.875905","-89.411518","0.0"
"145910","39.159987","-90.624128","0.0"
"145911","40.457007","-88.368301","0.0"
"145913","41.748436","-87.763814","0.0"
"145914","41.721907","-87.648602","0.0"
"145917","42.247562","-88.339131","0.0"
"145918","38.71408","-87.749935","0.0"
"145920","41.678895","-89.939334","0.0"
"145921","38.887191","-89.731763","0.0"
"145922","37.526533","-89.253978","0.0"
"145923","42.203145","-87.833527","0.0"
"145924","40.091505","-88.277273","0.0"
"145926","40.099009","-87.662679","0.0"
"145927","41.604445","-87.615193","0.0"
"145928","39.747646","-90.234297","0.0"
"145930","40.86896","-88.67646","0.0"
"145931","42.057568","-87.738172","0.0"
"145932","42.073126","-87.704986","0.0"
"145933","40.768117","-89.602647","0.0"
"145935","42.285412","-89.608023","0.0"
"145936","42.197608","-87.814962","0.0"
"145937","42.263097","-89.008782","0.0"
"145938","41.783371","-87.592641","0.0"
"145939","41.755638","-87.552591","0.0"
"145942","41.718776","-87.76725","0.0"
"145944","41.787922","-88.327104","0.0"
"145945","39.815556","-88.955698","0.0"
"145946","41.873511","-87.897168","0.0"
"145947","41.625333","-87.701288","0.0"
"145948","39.926898","-88.57541","0.0"
"145949","41.437746","-90.158163","0.0"
"145950","41.484499","-90.566925","0.0"
"145951","39.746327","-90.260226","0.0"
"145952","40.01755","-90.42429","0.0"
"145953","40.811396","-87.967134","0.0"
"145956","41.916889","-87.904578","0.0"
"145958","41.967595","-88.726017","0.0"
"145960","41.988916","-87.811172","0.0"
"145961","40.701268","-89.628242","0.0"
"145963","41.590895","-87.854938","0.0"
"145964","38.09828","-88.541509","0.0"
"145965","39.86992","-88.961423","0.0"
"145966","41.862723","-87.695793","0.0"
"145967","41.55872","-87.737034","0.0"
"145968","41.23265","-89.944542","0.0"
"145969","41.864234","-87.82576","0.0"
"145970","41.759128","-87.559788","0.0"
"145971","42.151977","-87.879294","0.0"
"145972","42.307974","-89.014481","0.0"
"145974","41.990975","-87.800219","0.0"
"145975","41.928268","-89.064019","0.0"
"145977","41.766161","-87.565839","0.0"
"145978","37.731653","-88.555619","0.0"
"145979","40.47864","-88.368447","0.0"
"145980","41.925657","-88.283676","0.0"
"145981","38.527978","-89.987633","0.0"
"145982","42.093027","-87.877335","0.0"
"145983","41.735598","-87.696703","0.0"
"145984","42.012138","-87.754404","0.0"
"145985","38.796518","-89.971915","0.0"
"145986","42.260135","-87.868101","0.0"
"145987","40.960046","-90.389325","0.0"
"145988","41.778913","-89.6754","0.0"
"145989","41.140045","-88.84361","0.0"
"145990","42.294331","-88.85286","0.0"
"145993","38.186045","-89.612552","0.0"
"145994","42.084394","-88.081443","0.0"
"145995","41.811919","-87.742901","0.0"
"145996","41.864292","-87.889887","0.0"
"145998","42.053458","-87.893947","0.0"
"145999","42.011719","-87.792731","0.0"
"146000","38.380974","-88.374572","0.0"
"146001","41.805979","-87.682928","0.0"
"146002","37.002519","-89.178215","0.0"
"146003","39.869718","-88.962896","0.0"
"146006","37.45303","-89.235912","0.0"
"146007","42.064741","-87.972749","0.0"
"146008","41.736801","-88.268615","0.0"
"146009","41.973532","-87.652991","0.0"
"146010","40.8691","-88.630128","0.0"
"146011","39.043559","-90.141887","0.0"
"146013","41.908639","-87.799018","0.0"
"146014","42.426241","-88.606898","0.0"
"146015","42.323694","-88.442668","0.0"
"146016","40.553729","-90.033409","0.0"
"146017","40.139236","-88.268451","0.0"
"146018","41.849213","-87.717721","0.0"
"146019","38.079695","-88.170782","0.0"
"146020","40.731588","-90.661843","0.0"
"146021","38.305561","-88.933263","0.0"
"146023","39.712283","-88.477748","0.0"
"146025","38.534194","-89.697604","0.0"
"146026","39.801304","-89.719909","0.0"
"146028","42.204844","-87.930932","0.0"
"146029","41.679969","-87.972854","0.0"
"146030","39.317366","-88.459272","0.0"
"146031","42.143367","-87.912317","0.0"
"146032","38.002195","-89.230769","0.0"
"146033","40.445369","-90.662565","0.0"
"146034","41.678544","-88.344986","0.0"
"146035","40.089349","-91.300454","0.0"
"146036","37.821019","-89.026184","0.0"
"146037","39.807322","-87.681623","0.0"
"146038","40.620277","-90.45629","0.0"
"146039","39.603806","-88.593303","0.0"
"146040","39.111943","-90.328351","0.0"
"146041","41.500008","-90.454884","0.0"
"146042","40.021207","-89.283962","0.0"
"146043","38.342151","-89.394182","0.0"
"146045","37.773151","-89.023648","0.0"
"146046","39.391639","-87.701551","0.0"
"146047","40.448963","-90.654784","0.0"
"146048","39.556517","-89.276944","0.0"
"146049","40.765371","-87.730966","0.0"
"146050","39.676995","-88.303957","0.0"
"146051","39.690959","-91.03345","0.0"
"146052","38.888164","-89.732031","0.0"
"146053","41.666805","-87.912868","0.0"
"146054","37.793913","-88.270328","0.0"
"146056","41.131346","-87.870599","0.0"
"146057","40.911407","-90.659314","0.0"
"146058","42.041533","-87.687347","0.0"
"146059","39.730363","-90.241282","0.0"
"146060","38.7287","-89.6723","0.0"
"146061","41.789386","-88.086637","0.0"
"146062","41.906699","-87.696275","0.0"
"146063","41.554245","-89.598076","0.0"
"146065","41.98323","-88.081557","0.0"
"146066","42.314159","-89.02934","0.0"
"146067","41.888261","-88.284383","0.0"
"146068","39.985926","-89.810463","0.0"
"146069","42.318355","-89.06751","0.0"
"146070","38.643704","-88.94286","0.0"
"146071","42.243596","-88.847235","0.0"
"146072","41.547463","-89.114607","0.0"
"146074","39.588093","-88.633539","0.0"
"146075","38.729998","-90.134083","0.0"
"146076","40.144613","-88.97291","0.0"
"146077","41.36772","-88.447571","0.0"
"146078","41.82115","-87.7927","0.0"
"146080","40.448076","-90.676423","0.0"
"146082","37.9001","-88.917666","0.0"
"146083","41.436701","-89.396805","0.0"
"146084","41.812454","-89.952499","0.0"
"146085","40.929851","-87.906862","0.0"
"146086","39.786752","-88.283209","0.0"
"146088","37.994423","-88.907464","0.0"
"146090","40.177012","-87.620542","0.0"
"146091","41.348157","-89.121206","0.0"
"146092","37.821768","-89.027276","0.0"
"146093","41.808006","-87.863959","0.0"
"146094","41.934474","-88.068463","0.0"
"146095","40.879636","-88.626532","0.0"
"146096","38.99522","-87.907027","0.0"
"146097","40.740136","-89.003811","0.0"
"146098","40.731539","-89.644556","0.0"
"146099","41.49055","-90.580987","0.0"
"146100","39.947216","-90.205737","0.0"
"146101","42.320266","-89.094994","0.0"
"146102","42.292446","-89.663741","0.0"
"146103","40.742007","-90.913481","0.0"
"146104","40.247796","-88.650131","0.0"
"146105","41.954554","-88.730258","0.0"
"146106","39.62663","-90.466389","0.0"
"146107","42.080569","-87.814701","0.0"
"146108","40.77186","-89.675331","0.0"
"146109","40.744939","-88.803576","0.0"
"146110","41.55591","-87.873868","0.0"
"146111","40.107285","-91.027329","0.0"
"146112","41.152305","-87.85016","0.0"
"146113","39.251783","-88.156944","0.0"
"146114","42.370387","-89.826874","0.0"
"146115","38.3234","-89.877006","0.0"
"146116","41.331588","-88.897882","0.0"
"146117","39.305532","-87.975929","0.0"
"146118","42.158073","-88.127146","0.0"
"146119","38.253948","-88.000623","0.0"
"146120","40.583395","-90.97227","0.0"
"146121","38.011536","-88.920613","0.0"
"146122","38.519978","-89.995192","0.0"
"146123","41.028473","-89.409594","0.0"
"146124","38.082798","-88.166479","0.0"
"146125","41.991762","-88.196942","0.0"
"146126","41.545899","-88.119552","0.0"
"146127","42.246774","-88.602253","0.0"
"146128","41.820451","-87.867939","0.0"
"146129","41.87272","-88.112442","0.0"
"146130","42.380103","-88.086809","0.0"
"146131","38.511248","-88.439392","0.0"
"146132","41.543961","-87.636148","0.0"
"146133","41.65478","-88.610388","0.0"
"146134","37.735443","-88.549652","0.0"
"146136","42.182144","-87.923127","0.0"
"146138","41.203638","-90.758697","0.0"
"146139","39.801209","-89.690652","0.0"
"146140","42.417105","-90.43999","0.0"
"146141","41.897285","-87.626279","0.0"
"146142","38.774941","-89.991851","0.0"
"146143","41.893607","-87.858099","0.0"
"146144","37.987063","-88.909823","0.0"
"146145","42.045806","-87.677361","0.0"
"146146","38.087662","-88.541366","0.0"
"146147","42.349914","-89.999808","0.0"
"146148","39.920794","-88.963548","0.0"
"146149","42.012567","-87.692182","0.0"
"146150","39.012624","-87.749983","0.0"
"146151","40.488286","-90.190846","0.0"
"146152","41.919629","-89.054794","0.0"
"146153","41.537254","-88.206971","0.0"
"146154","39.771003","-89.732207","0.0"
"146155","41.86588","-87.939123","0.0"
"146156","38.102366","-88.336704","0.0"
"146157","41.779345","-89.670759","0.0"
"146158","41.869697","-90.146663","0.0"
"146159","42.391609","-87.851006","0.0"
"146160","39.786893","-89.711397","0.0"
"146161","41.834287","-87.622884","0.0"
"146162","39.619908","-89.018279","0.0"
"146164","41.816031","-87.625127","0.0"
"146165","41.97626","-87.653686","0.0"
"146166","41.88753","-88.30535","0.0"
"146167","41.97601","-87.700783","0.0"
"146168","41.8617","-88.1609","0.0"
"146169","42.017411","-87.668867","0.0"
"146170","41.7982","-88.325091","0.0"
"146171","37.733427","-89.258896","0.0"
"146172","41.538899","-88.053742","0.0"
"146173","41.812129","-88.202287","0.0"
"146174","41.71568","-87.534623","0.0"
"146175","38.072303","-89.391101","0.0"
"146176","42.00695","-87.800921","0.0"
"146177","41.80425","-89.957112","0.0"
"146178","41.628041","-87.924691","0.0"
"146179","42.0979","-87.981088","0.0"
"146180","42.057988","-87.871272","0.0"
"146181","42.079915","-88.340424","0.0"
"146182","41.736544","-88.269392","0.0"
"146183","41.536718","-88.207088","0.0"
"146184","40.445819","-89.011703","0.0"
"146185","41.924509","-87.659755","0.0"
"146186","42.149408","-88.435724","0.0"
"146187","42.021194","-87.941501","0.0"
"146188","38.407676","-89.99489","0.0"
"146191","41.966176","-87.659372","0.0"
"14A057","41.981461","-87.660419","0.0"
"14A332","42.101977","-88.055804","0.0"
"14A357","41.85226","-89.484691","0.0"
"14A383","42.051688","-88.346069","0.0"
"14A453","37.465505","-89.245182","0.0"
"14A539","41.751233","-88.318026","0.0"
"14E095","41.867431","-88.299173","0.0"
"14E169","41.909064","-87.681911","0.0"
"14E177","41.650086","-87.756689","0.0"
"14E200","42.313813","-90.220897","0.0"
"14E212","41.500496","-87.853255","0.0"
"14E247","41.514592","-88.137142","0.0"
"14E264","39.16938","-89.642624","0.0"
"14E306","41.815712","-88.313258","0.0"
"14E322","40.731769","-89.64258","0.0"
"14E345","42.309993","-89.029221","0.0"
"14E360","40.772837","-87.566758","0.0"
"14E361","41.507679","-90.416586","0.0"
"14E392","41.869832","-88.205394","0.0"
"14E579","41.835669","-89.745941","0.0"
"14E593","38.377145","-88.060915","0.0"
"14E701","42.095558","-90.137467","0.0"
"14E717","38.89879","-90.040312","0.0"
"14E812","38.311824","-88.935824","0.0"
"14E847","39.762206","-89.627547","0.0"
"14E848","39.841819","-89.000591","0.0"
"14E888","40.731006","-89.642546","0.0"
"155001","39.881805","-86.17252","0.0"
"155003","41.248555","-85.825767","0.0"
"155005","40.12901","-85.692173","0.0"
"155006","40.843641","-85.867706","0.0"
"155019","39.157144","-86.582803","0.0"
"155022","39.502604","-85.788088","0.0"
"155026","39.601348","-86.10288","0.0"
"155029","39.789461","-86.072249","0.0"
"155038","40.186861","-85.412133","0.0"
"155039","40.758335","-86.085147","0.0"
"155041","39.81667","-86.272997","0.0"
"155042","38.69743","-87.480041","0.0"
"155049","41.211094","-85.849633","0.0"
"155053","39.61889","-85.436733","0.0"
"155059","40.869479","-85.505434","0.0"
"155061","39.116401","-84.884276","0.0"
"155062","41.592331","-86.72957","0.0"
"155064","40.446426","-86.12724","0.0"
"155066","40.132557","-85.692517","0.0"
"155070","38.325071","-85.834215","0.0"
"155072","39.723611","-86.105592","0.0"
"155073","41.352049","-86.311774","0.0"
"155076","39.795775","-86.042402","0.0"
"155077","39.768446","-86.264383","0.0"
"155086","41.681123","-86.003511","0.0"
"155089","39.941037","-85.360793","0.0"
"155094","40.420238","-86.871827","0.0"
"155095","41.094693","-85.098793","0.0"
"155100","38.853967","-86.499782","0.0"
"155102","41.331007","-86.315166","0.0"
"155103","41.643392","-86.216983","0.0"
"155104","38.01518","-87.579308","0.0"
"155106","40.044855","-86.021405","0.0"
"155109","41.651096","-86.169191","0.0"
"155115","41.679381","-86.234829","0.0"
"155118","41.651073","-85.418844","0.0"
"155120","39.793409","-85.76424","0.0"
"155121","40.424429","-86.874867","0.0"
"155124","39.641772","-87.398758","0.0"
"155126","38.549559","-86.611486","0.0"
"155128","41.167961","-85.534837","0.0"
"155131","41.569332","-87.508149","0.0"
"155132","39.764144","-86.499497","0.0"
"155133","39.21887","-85.891399","0.0"
"155135","38.862863","-86.514205","0.0"
"155136","41.589542","-86.735367","0.0"
"155137","41.465222","-87.03598","0.0"
"155138","39.730006","-86.112092","0.0"
"155139","40.490826","-86.159847","0.0"
"155143","39.505091","-87.407904","0.0"
"155145","38.652189","-87.168641","0.0"
"155148","38.009277","-87.5721","0.0"
"155149","39.904142","-86.192426","0.0"
"155150","41.155148","-85.501096","0.0"
"155152","40.758515","-86.765879","0.0"
"155153","41.733066","-86.267653","0.0"
"155154","39.912751","-86.19837","0.0"
"155156","41.693774","-86.878631","0.0"
"155157","39.847748","-84.886315","0.0"
"155158","41.476643","-87.043251","0.0"
"155159","41.102791","-85.13813","0.0"
"155160","39.940856","-85.365044","0.0"
"155162","40.806039","-85.814249","0.0"
"155165","38.299269","-85.75938","0.0"
"155166","41.488442","-87.053144","0.0"
"155167","39.872544","-85.969929","0.0"
"155170","40.22564","-85.454269","0.0"
"155171","39.481065","-86.077658","0.0"
"155173","40.566062","-85.68557","0.0"
"155176","41.11201","-85.125795","0.0"
"155177","40.457851","-86.916834","0.0"
"155178","41.699001","-86.190529","0.0"
"155181","39.959483","-86.125452","0.0"
"155183","39.407468","-86.431712","0.0"
"155187","41.559097","-87.179935","0.0"
"155188","39.80424","-85.773668","0.0"
